employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score
57700,Operations,region_11,Master's & above,f,other,1,41,3,9,1,0,56
65834,Operations,region_4,Master's & above,f,sourcing,2,37,5,5,1,0,59
58174,Operations,region_7,Master's & above,m,other,1,57,1,5,1,0,64
41380,Operations,region_22,Master's & above,m,other,1,30,3,6,1,0,61
69915,Operations,region_7,Master's & above,m,sourcing,1,48,5,20,0,0,66
42143,Operations,region_27,Master's & above,m,other,1,38,4,2,1,0,57
10202,Operations,region_12,Master's & above,f,sourcing,1,31,3,5,0,0,54
10957,Operations,region_29,Master's & above,m,sourcing,1,33,1,5,0,0,59
61222,Operations,region_31,Master's & above,f,sourcing,1,33,5,9,1,0,59
50399,Operations,region_2,Master's & above,f,other,1,35,5,5,1,0,64
17864,Operations,region_2,Master's & above,f,other,1,34,5,8,0,0,55
65808,Operations,region_2,Master's & above,m,other,2,54,4,27,0,0,60
61422,Operations,region_15,Master's & above,m,other,1,52,5,8,1,0,61
38821,Operations,region_22,Master's & above,m,other,1,50,2,17,0,0,57
50824,Operations,region_29,Master's & above,m,sourcing,1,34,4,3,0,0,52
11170,Operations,region_17,Master's & above,m,sourcing,1,35,3,5,0,0,57
57487,Operations,region_2,Master's & above,f,sourcing,1,60,3,31,0,0,63
76702,Operations,region_10,Master's & above,m,other,1,32,5,7,0,0,58
6175,Operations,region_23,Master's & above,f,other,1,32,3,7,1,0,58
33593,Operations,region_31,Master's & above,f,sourcing,1,37,4,8,0,0,55
37299,Operations,region_2,Master's & above,f,other,1,45,5,6,0,0,60
8747,Operations,region_22,Master's & above,f,sourcing,2,32,3,4,0,0,55
46912,Operations,region_21,Master's & above,m,other,1,43,3,13,0,0,60
50190,Operations,region_23,Master's & above,m,other,1,41,5,2,0,0,55
24428,Operations,region_2,Master's & above,m,other,1,40,4,3,1,0,59
17548,Operations,region_20,Master's & above,f,sourcing,1,38,5,7,1,0,64
6201,Operations,region_22,Master's & above,f,sourcing,1,35,3,4,0,0,59
18203,Operations,region_23,Master's & above,m,sourcing,1,38,5,4,1,0,61
76747,Operations,region_4,Master's & above,m,sourcing,1,38,5,4,1,0,58
52353,Operations,region_31,Master's & above,m,other,1,40,3,6,0,0,59
24273,Operations,region_7,Master's & above,f,sourcing,1,37,3,3,1,0,61
14953,Operations,region_13,Master's & above,m,sourcing,1,42,3,9,0,0,55
44175,Operations,region_22,Master's & above,m,sourcing,1,43,3,14,0,0,61
22396,Operations,region_19,Master's & above,m,sourcing,3,42,3,10,1,0,60
67979,Operations,region_25,Master's & above,m,sourcing,1,38,3,8,0,0,57
61451,Operations,region_7,Master's & above,f,other,2,43,3,3,0,0,61
78278,Operations,region_22,Master's & above,m,other,2,40,5,3,1,0,60
51498,Procurement,region_4,Master's & above,m,other,1,41,3,4,0,0,76
35510,Procurement,region_29,Master's & above,f,other,1,33,3,6,0,0,68
64652,Procurement,region_7,Master's & above,m,other,1,48,4,8,0,0,72
19620,Procurement,region_13,Master's & above,f,other,1,34,3,4,0,0,69
35341,Procurement,region_4,Master's & above,m,other,4,37,3,6,0,0,68
3034,Procurement,region_2,Master's & above,m,sourcing,1,49,4,19,0,0,73
56104,Procurement,region_4,Master's & above,m,other,4,36,3,6,0,0,71
49207,Procurement,region_22,Master's & above,m,sourcing,1,42,2,15,0,0,70
19212,Procurement,region_21,Master's & above,m,other,1,35,5,7,1,0,70
62212,Procurement,region_31,Master's & above,f,other,1,37,3,2,1,1,97
16794,Procurement,region_22,Master's & above,m,other,1,33,5,5,1,0,66
30188,Procurement,region_2,Master's & above,m,other,2,41,3,10,0,0,67
33540,Procurement,region_2,Master's & above,m,sourcing,1,56,3,2,1,0,65
51294,Procurement,region_22,Master's & above,m,sourcing,2,33,3,3,0,0,72
64266,Procurement,region_11,Master's & above,f,other,1,38,5,4,1,0,70
72636,Procurement,region_22,Master's & above,m,other,1,39,3,5,0,0,70
34148,Procurement,region_13,Master's & above,m,other,1,33,4,3,1,0,70
72878,Procurement,region_17,Master's & above,f,other,1,56,3,4,0,0,70
38588,Procurement,region_22,Master's & above,m,other,1,50,3,15,0,0,67
16337,Procurement,region_10,Master's & above,f,other,1,44,3,16,0,0,68
26017,Procurement,region_7,Master's & above,f,other,1,35,2,3,0,0,70
38450,Procurement,region_2,Master's & above,f,sourcing,1,54,5,11,1,0,71
67366,Procurement,region_2,Master's & above,f,sourcing,3,42,3,4,1,0,68
76254,Procurement,region_22,Master's & above,m,sourcing,4,39,3,16,0,0,73
73807,Procurement,region_2,Master's & above,f,other,1,59,4,11,0,0,70
58731,Procurement,region_30,Master's & above,f,other,1,38,2,7,0,0,68
4019,Procurement,region_15,Master's & above,m,sourcing,1,40,5,11,0,0,74
12594,Procurement,region_4,Master's & above,m,other,2,46,5,18,1,0,66
6878,Procurement,region_2,Master's & above,f,other,2,57,3,16,0,0,69
71343,Procurement,region_27,Master's & above,m,other,2,40,4,10,1,1,67
52665,Procurement,region_11,Master's & above,m,other,2,41,3,7,0,0,69
31444,Procurement,region_22,Master's & above,m,other,1,31,5,4,0,0,73
3718,Procurement,region_2,Master's & above,m,other,1,60,4,9,1,0,68
50994,Procurement,region_2,Master's & above,m,sourcing,3,33,3,4,1,0,73
69671,Procurement,region_15,Master's & above,m,sourcing,1,36,3,4,0,0,70
1250,Procurement,region_17,Master's & above,f,sourcing,1,36,3,4,0,0,66
71833,Procurement,region_2,Master's & above,m,other,1,48,3,20,0,0,66
16517,Procurement,region_22,Master's & above,f,other,1,40,3,3,0,0,72
9996,Procurement,region_17,Master's & above,f,sourcing,1,34,5,5,1,0,70
73471,Procurement,region_22,Master's & above,m,other,1,36,3,9,0,0,73
61361,Procurement,region_15,Master's & above,m,sourcing,1,42,3,4,0,0,71
67608,Procurement,region_2,Master's & above,m,sourcing,1,41,2,16,0,0,70
26321,Procurement,region_23,Master's & above,m,sourcing,1,37,2,4,0,0,68
69085,Procurement,region_8,Master's & above,m,other,1,38,4,11,0,0,71
39582,Procurement,region_17,Master's & above,m,other,1,56,3,3,1,0,70
26024,Procurement,region_7,Master's & above,f,other,1,33,3,5,1,0,69
10344,Procurement,region_7,Master's & above,m,other,1,42,3,14,1,0,64
62302,Procurement,region_2,Master's & above,m,other,1,54,3,4,0,0,71
55268,Procurement,region_31,Master's & above,m,sourcing,1,42,3,6,1,0,73
43257,Procurement,region_27,Master's & above,m,sourcing,1,38,5,13,1,0,67
77562,Procurement,region_17,Master's & above,f,other,2,35,3,4,1,0,65
17485,Procurement,region_2,Master's & above,m,sourcing,1,44,1,5,0,0,74
7866,Procurement,region_2,Master's & above,f,other,1,40,5,11,1,0,72
60756,Procurement,region_10,Master's & above,f,other,1,45,3,17,0,0,73
28980,Procurement,region_15,Master's & above,f,sourcing,1,35,1,10,0,0,67
34467,Procurement,region_8,Master's & above,f,other,1,31,3,5,0,0,67
19859,Procurement,region_11,Master's & above,f,other,1,38,5,4,1,0,67
44010,Procurement,region_2,Master's & above,m,other,1,45,1,3,1,0,70
60899,Procurement,region_4,Master's & above,m,sourcing,1,55,4,10,0,0,68
52216,Procurement,region_7,Master's & above,f,sourcing,1,47,3,4,0,0,69
15498,Procurement,region_7,Master's & above,m,sourcing,3,37,3,9,0,0,71
16825,Procurement,region_13,Master's & above,m,sourcing,1,41,1,6,0,0,73
44286,Procurement,region_23,Master's & above,m,other,2,37,3,2,0,0,70
36005,Procurement,region_7,Master's & above,m,sourcing,1,57,1,16,1,0,73
55229,Procurement,region_13,Master's & above,m,other,1,46,2,6,0,0,71
42761,Procurement,region_31,Master's & above,m,other,1,37,5,5,1,0,73
72514,Procurement,region_16,Master's & above,m,other,2,34,3,2,0,0,68
40640,Procurement,region_27,Master's & above,m,sourcing,1,42,4,4,1,0,76
19827,Procurement,region_27,Master's & above,f,sourcing,1,34,4,7,0,0,74
76668,Procurement,region_11,Master's & above,m,sourcing,1,50,3,18,0,0,71
54334,Procurement,region_2,Master's & above,m,sourcing,1,45,5,3,1,0,74
76355,Procurement,region_7,Master's & above,f,other,2,35,3,9,1,0,67
47019,Procurement,region_13,Master's & above,f,other,1,32,3,5,1,0,67
969,Procurement,region_2,Master's & above,m,other,1,50,5,7,0,1,98
66825,Procurement,region_2,Master's & above,m,sourcing,1,42,4,4,0,0,69
5824,Procurement,region_31,Master's & above,m,sourcing,1,39,3,10,0,0,68
65058,Procurement,region_26,Master's & above,m,sourcing,1,34,5,10,1,0,69
8871,Procurement,region_2,Master's & above,f,other,1,41,4,10,1,0,69
41138,Procurement,region_17,Master's & above,f,other,2,39,3,3,0,0,67
50724,Procurement,region_14,Master's & above,f,other,1,35,3,7,1,0,70
48822,Procurement,region_17,Master's & above,f,other,1,35,4,3,1,1,69
63784,Procurement,region_2,Master's & above,m,other,2,43,1,15,0,0,72
17366,Procurement,region_2,Master's & above,m,other,1,55,2,4,0,0,65
46924,Procurement,region_7,Master's & above,m,sourcing,2,39,2,11,0,0,73
43876,Procurement,region_5,Master's & above,m,sourcing,1,35,3,6,0,0,70
54173,Procurement,region_27,Master's & above,f,sourcing,1,38,5,8,1,0,68
73669,Procurement,region_22,Master's & above,m,sourcing,1,33,4,4,1,0,68
2698,Procurement,region_22,Master's & above,f,sourcing,1,30,3,6,0,0,75
47024,Procurement,region_2,Master's & above,m,other,1,46,4,18,0,0,70
58570,Procurement,region_2,Master's & above,f,other,1,31,4,10,1,0,71
12090,Procurement,region_17,Master's & above,m,other,2,44,1,3,0,0,74
7611,Procurement,region_2,Master's & above,m,sourcing,2,45,1,12,0,0,69
9050,Procurement,region_8,Master's & above,m,other,1,32,1,7,0,0,74
12925,Procurement,region_4,Master's & above,m,sourcing,1,34,4,3,0,0,63
14578,Procurement,region_2,Master's & above,m,sourcing,2,34,5,2,1,0,68
44513,Procurement,region_13,Master's & above,m,sourcing,1,32,3,6,0,0,70
11497,Procurement,region_23,Master's & above,f,sourcing,1,37,4,4,1,0,71
18156,Procurement,region_4,Master's & above,m,other,1,41,5,9,1,0,71
60917,Procurement,region_2,Master's & above,f,referred,1,37,3,7,1,0,69
40593,Procurement,region_2,Master's & above,f,sourcing,1,50,4,15,0,0,70
3534,Procurement,region_2,Master's & above,m,other,1,51,5,9,0,0,75
21245,Procurement,region_22,Master's & above,m,sourcing,1,46,3,18,0,0,70
46231,Procurement,region_28,Master's & above,f,sourcing,3,33,3,4,0,0,69
11328,Procurement,region_15,Master's & above,m,other,1,41,4,2,1,0,78
2722,Procurement,region_27,Master's & above,m,sourcing,1,43,3,12,0,0,74
11486,Procurement,region_15,Master's & above,m,other,1,34,4,2,1,0,72
1794,Procurement,region_8,Master's & above,f,other,1,39,1,9,0,0,66
56734,Procurement,region_2,Master's & above,f,other,1,35,4,4,0,0,65
11865,Procurement,region_8,Master's & above,m,sourcing,1,37,3,10,0,0,68
53594,Procurement,region_2,Master's & above,f,other,1,50,4,17,0,0,67
941,Procurement,region_10,Master's & above,f,other,1,34,5,3,1,0,66
58805,Procurement,region_2,Master's & above,f,other,1,49,3,6,0,0,68
19805,Procurement,region_22,Master's & above,m,other,1,41,5,2,1,0,69
4379,Procurement,region_15,Master's & above,f,other,1,38,4,10,0,0,69
31124,Procurement,region_8,Master's & above,f,sourcing,1,31,5,7,1,0,65
62926,Procurement,region_2,Master's & above,f,other,1,56,3,3,0,0,68
38430,Procurement,region_17,Master's & above,f,other,1,33,1,9,0,0,70
28648,Procurement,region_15,Master's & above,m,other,2,36,5,3,1,0,75
481,Procurement,region_15,Master's & above,f,sourcing,1,36,3,7,0,0,67
51961,Procurement,region_2,Master's & above,m,other,1,31,3,4,0,0,66
8971,Procurement,region_31,Master's & above,m,other,1,44,3,16,0,0,69
48286,Procurement,region_4,Master's & above,m,other,1,42,5,7,1,0,69
54282,Procurement,region_2,Master's & above,f,sourcing,1,30,3,4,0,0,75
37793,Procurement,region_23,Master's & above,f,sourcing,1,32,3,6,1,0,67
5330,Procurement,region_13,Master's & above,m,other,1,45,4,16,1,0,70
62980,Procurement,region_13,Master's & above,m,sourcing,2,41,5,11,1,0,70
17817,Procurement,region_4,Master's & above,m,other,3,33,5,5,1,0,73
36507,Procurement,region_22,Master's & above,m,other,3,30,5,4,0,0,69
27404,Procurement,region_2,Master's & above,f,other,1,37,5,4,0,0,70
47059,Procurement,region_16,Master's & above,f,sourcing,1,34,3,8,0,0,88
15521,Procurement,region_2,Master's & above,m,sourcing,1,49,1,7,0,0,69
38847,Procurement,region_23,Master's & above,m,other,1,40,4,8,0,0,72
70710,Procurement,region_4,Master's & above,m,sourcing,1,50,5,4,1,0,71
72515,Procurement,region_2,Master's & above,m,sourcing,1,44,2,14,0,0,71
75469,Procurement,region_7,Master's & above,m,other,1,44,2,8,1,0,71
55233,Procurement,region_2,Master's & above,f,sourcing,3,35,3,10,0,0,70
69961,Procurement,region_31,Master's & above,f,sourcing,1,34,4,9,0,0,68
7708,Procurement,region_17,Master's & above,m,sourcing,1,45,3,17,0,0,69
54509,Procurement,region_13,Master's & above,f,sourcing,1,36,5,4,1,0,70
76140,Procurement,region_26,Master's & above,m,other,1,38,3,10,0,0,70
27382,Procurement,region_15,Master's & above,m,sourcing,1,40,4,11,0,0,74
56358,Procurement,region_2,Master's & above,m,sourcing,1,44,3,18,0,0,72
55079,Procurement,region_13,Master's & above,f,sourcing,1,33,5,5,1,0,66
59574,Procurement,region_28,Master's & above,f,sourcing,2,33,1,3,0,0,69
1446,Procurement,region_2,Master's & above,m,other,1,43,4,7,1,0,69
73985,Procurement,region_2,Master's & above,f,sourcing,2,54,3,10,1,0,73
63544,Procurement,region_2,Master's & above,f,sourcing,1,50,3,19,1,0,72
13454,Procurement,region_7,Master's & above,f,sourcing,1,34,4,3,1,0,74
6882,Procurement,region_13,Master's & above,m,other,1,35,5,7,1,0,71
50518,Procurement,region_7,Master's & above,f,other,2,39,4,7,1,0,69
22557,Procurement,region_4,Master's & above,f,other,1,35,5,3,1,0,74
48534,Procurement,region_15,Master's & above,m,other,1,32,1,3,0,0,68
27941,Procurement,region_7,Master's & above,f,other,1,40,5,12,1,0,68
38555,Procurement,region_2,Master's & above,f,sourcing,1,53,3,5,0,1,93
4391,Procurement,region_2,Master's & above,m,sourcing,2,43,4,5,0,0,66
25738,Procurement,region_2,Master's & above,f,sourcing,3,36,3,6,1,0,74
3648,Procurement,region_2,Master's & above,f,sourcing,1,46,5,3,1,0,71
51072,Procurement,region_2,Master's & above,m,sourcing,1,54,4,11,0,0,75
60914,Procurement,region_2,Master's & above,f,sourcing,1,33,5,6,1,0,70
42937,Procurement,region_7,Master's & above,f,other,1,38,4,3,0,0,94
29480,Procurement,region_21,Master's & above,m,sourcing,1,41,4,12,1,0,70
24319,Procurement,region_13,Master's & above,f,sourcing,1,36,3,10,0,0,69
60000,Procurement,region_27,Master's & above,f,other,1,41,3,4,0,0,72
73756,Procurement,region_17,Master's & above,f,other,1,54,4,16,0,1,83
26829,Procurement,region_2,Master's & above,f,other,1,33,2,5,0,0,94
36634,Procurement,region_2,Master's & above,f,other,1,47,5,19,1,0,70
11282,Procurement,region_22,Master's & above,m,sourcing,1,29,3,5,0,0,67
32427,Procurement,region_14,Master's & above,f,sourcing,1,37,1,4,0,0,70
44291,Procurement,region_13,Master's & above,f,other,4,35,3,7,0,0,70
31181,Procurement,region_4,Master's & above,f,other,1,35,1,3,0,0,66
68825,Procurement,region_7,Master's & above,m,other,1,38,1,3,0,0,71
32184,Procurement,region_21,Master's & above,m,sourcing,1,42,4,11,1,0,70
14041,Procurement,region_17,Master's & above,m,other,1,60,3,6,0,0,65
65988,Procurement,region_2,Master's & above,m,sourcing,1,35,5,2,1,0,70
41040,Procurement,region_2,Master's & above,f,sourcing,1,58,5,5,1,0,74
29098,Procurement,region_16,Master's & above,f,other,1,33,1,5,0,0,69
74012,Procurement,region_2,Master's & above,f,other,2,45,3,15,0,0,69
30271,Procurement,region_2,Master's & above,f,other,1,33,3,7,1,0,70
51801,Procurement,region_2,Master's & above,m,other,1,58,2,19,0,0,70
30017,Procurement,region_4,Master's & above,m,other,1,42,2,12,0,0,69
73059,Procurement,region_5,Master's & above,f,sourcing,3,35,5,9,0,0,69
7108,Procurement,region_15,Master's & above,f,sourcing,1,44,2,13,0,0,67
69768,Procurement,region_10,Master's & above,m,other,1,42,3,6,0,0,70
59145,Procurement,region_2,Master's & above,m,sourcing,1,48,2,18,0,0,72
71411,Procurement,region_7,Master's & above,m,other,1,36,3,9,0,0,66
54106,Procurement,region_2,Master's & above,f,other,1,44,3,3,1,0,73
57864,Procurement,region_7,Master's & above,f,sourcing,1,49,5,20,1,0,69
20888,Procurement,region_7,Master's & above,f,sourcing,2,41,1,7,1,0,69
64494,Procurement,region_13,Master's & above,m,other,1,34,5,5,1,0,72
24755,Procurement,region_2,Master's & above,m,other,1,60,1,17,0,0,70
54764,Procurement,region_8,Master's & above,f,other,1,34,1,3,0,0,70
34330,Procurement,region_22,Master's & above,m,sourcing,1,47,5,21,1,0,67
69967,Procurement,region_7,Master's & above,f,other,1,36,3,5,0,0,73
36625,Procurement,region_5,Master's & above,f,other,1,36,4,4,0,0,71
36485,Procurement,region_30,Master's & above,m,other,1,40,5,11,1,0,64
50374,Procurement,region_7,Master's & above,m,sourcing,1,34,4,7,1,0,69
60290,Procurement,region_14,Master's & above,m,sourcing,1,35,1,3,0,0,68
28939,Procurement,region_7,Master's & above,m,sourcing,1,37,5,2,1,0,73
68724,Procurement,region_2,Master's & above,f,other,2,41,3,2,1,1,65
73851,Procurement,region_17,Master's & above,f,sourcing,2,35,3,3,1,0,69
33813,Procurement,region_7,Master's & above,m,other,2,49,2,4,0,0,67
78144,Procurement,region_2,Master's & above,m,sourcing,1,37,1,5,0,0,68
77880,Procurement,region_22,Master's & above,m,other,1,40,3,5,0,0,62
49034,Procurement,region_2,Master's & above,m,sourcing,1,38,5,3,1,0,74
775,Procurement,region_26,Master's & above,f,other,1,35,1,6,0,0,73
3634,Procurement,region_22,Master's & above,m,other,1,29,3,2,0,0,69
47890,Procurement,region_31,Master's & above,m,other,1,43,3,7,1,0,71
65295,Procurement,region_10,Master's & above,m,sourcing,1,38,4,10,1,0,71
2459,Procurement,region_13,Master's & above,m,sourcing,1,33,5,8,1,0,68
25106,Procurement,region_2,Master's & above,f,other,8,43,4,2,1,0,71
874,Procurement,region_7,Master's & above,m,other,2,31,1,5,0,0,68
30927,Procurement,region_2,Master's & above,m,other,1,51,5,22,1,0,96
39505,Procurement,region_22,Master's & above,f,sourcing,1,47,3,6,0,0,69
4452,Procurement,region_7,Master's & above,m,sourcing,1,48,4,4,0,0,72
6594,Procurement,region_2,Master's & above,f,sourcing,1,47,3,4,1,1,71
29300,Procurement,region_11,Master's & above,m,sourcing,1,39,2,10,0,0,70
24303,Procurement,region_15,Master's & above,m,other,1,39,5,3,0,0,81
57767,Procurement,region_13,Master's & above,f,other,1,45,2,2,0,0,66
2473,Procurement,region_15,Master's & above,m,sourcing,1,36,1,2,0,0,72
